date,RMRF,SMB,HML,RMW,CMA,WML,Rev
2012-12-14,0.0046,-0.0174,0.0135,-0.0019,0.0334,0.0081,-0.0081
2012-12-17,-9e-4,0.0031,0.0043,0.0019,-0.0185,-1e-4,1e-4
2012-12-18,0.0146,0.0053,-0.0022,-0.0016,-0.0088,-0.0032,0.0032
2012-12-19,0.0086,-0.0105,0.0046,-0.0016,-2e-4,0.0067,-0.0067
2012-12-20,0.0043,0.0179,-0.01,0.0034,-0.0089,-0.0093,0.0093
2012-12-21,-0.0047,-0.0054,0.0132,0.0113,-0.0027,0.0052,-0.0052
2012-12-26,-0.0013,0.0274,0.0015,-0.0272,0.0073,-0.0164,0.0164
2012-12-27,-0.0092,-0.0131,0.0133,-0.0032,0.0207,0.0072,-0.0072
2012-12-28,0.0086,0.0151,-0.01,-0.0082,0.0188,-0.0111,0.0111
2013-01-02,0.0253,0.0051,0.0021,-0.0014,-0.0347,8e-4,-8e-4
2013-01-03,0.0118,-1e-4,-0.0044,-0.012,-0.0118,0.0012,-0.0012
2013-01-04,-0.0128,-0.0193,0.0107,0.0073,0.0014,0.0119,-0.0119
2013-01-07,-0.0098,0.001,0.0035,-0.011,0.0162,-0.0012,0.0012
2013-01-08,-0.0133,0.0044,0.0043,1e-4,0.0123,-0.0027,0.0027
2013-01-09,0.0071,0.0049,-0.0051,-0.0072,4e-4,-0.0039,0.0039
2013-01-10,0.0014,-0.0102,0.0026,0.0051,0.0136,0.0048,-0.0048
2013-01-11,-0.0032,0.0083,-0.0031,-0.0102,0.0206,-0.0067,0.0067
2013-01-14,0.0092,-0.0016,-4e-4,-0.001,-0.0062,0.0022,-0.0022
2013-01-15,-0.006,0.0186,-0.0148,-0.0254,0.0036,-0.0133,0.0133
2013-01-16,7e-4,-0.0091,0.0055,-0.0024,0.0139,0.0033,-0.0033
2013-01-17,0.0063,0.0177,-0.012,-0.0134,-0.0084,-0.0107,0.0107
2013-01-18,-0.0041,0.0015,0.0061,5e-4,0.0167,-0.002,0.002
2013-01-21,-0.0012,0.0099,-0.0057,1e-4,3e-4,-0.0065,0.0065
2013-01-22,-0.0036,-0.0257,0.0221,0.0201,0.0027,0.0161,-0.0161
2013-01-23,0.0042,0.0229,-0.0166,-0.0133,-0.023,-0.0133,0.0133
2013-01-24,-0.0132,-0.0186,0.0128,7e-4,0.019,0.0102,-0.0102
2013-01-28,-0.0194,-0.0062,0.0052,0.0087,0.0108,0.0037,-0.0037
2013-01-29,0.006,-0.0028,0.004,-0.0139,0.0046,6e-4,-6e-4
2013-01-30,-0.0181,0.0052,-0.0017,0.006,0.0134,-0.0043,0.0043
2013-01-31,0.0069,-0.0061,0.0088,0.0072,-0.0148,0.0059,-0.0059
2013-02-01,0.0096,0.0122,-0.0148,-0.0042,-2e-4,-0.0081,0.0081
2013-02-04,-0.0132,-0.0065,0.0073,-0.0041,0.0064,0.003,-0.003
2013-02-05,-0.0025,0.0197,-0.0113,-0,0.0117,-0.012,0.012
2013-02-06,-0.0086,-0.0074,0.0148,0.0147,0.0044,0.0047,-0.0047
2013-02-07,-0.0101,-1e-4,-0.0028,0.002,0.0111,-6e-4,6e-4
2013-02-08,0.0019,-0.0056,0.0021,0.0064,-0.0063,0.0041,-0.0041
2013-02-13,-0.0018,-0.0088,0.004,0.0058,0.004,0.0051,-0.0051
2013-02-14,-0.0059,0.0044,0.004,-0.0064,0.0106,-0.0029,0.0029
2013-02-15,-0.0033,-0.0203,0.0177,0.0195,0.0046,0.0151,-0.0151
2013-02-18,-0.0053,-0.0181,0.0194,0.011,-0.0094,0.0131,-0.0131
2013-02-19,-0.0055,-0.0129,-0.0011,0.0015,0.0072,0.0054,-0.0054
2013-02-20,-0.0203,-0.0097,0.0066,0.0018,0.0292,0.0038,-0.0038
2013-02-21,-7e-4,-0.0031,0.0117,0.0152,0.0108,0.0032,-0.0032
2013-02-22,0.0094,0.0274,-0.0188,-0.0274,0.0242,-0.0186,0.0186
2013-02-25,-0.0017,-0.0026,1e-4,0.0266,0.0019,0.0034,-0.0034
2013-02-26,0.0056,0.0078,-0.001,-0.0066,-0.0172,-0.0047,0.0047
2013-02-27,0.0054,0.006,-0.0119,0.0148,0.0028,-0.0028,0.0028
2013-02-28,0.0024,-3e-4,0.0155,-0.0048,-0.0056,6e-4,-6e-4
2013-03-01,-0.0097,-0.0158,0.0066,-0.0019,0.0165,0.008,-0.008
2013-03-04,-0.007,0.035,-0.0081,-0.0349,0.0278,-0.022,0.022
2013-03-05,-0.01,-0.0233,0.0144,0.0181,0.0148,0.0136,-0.0136
2013-03-06,0.0347,-0.0176,1e-4,-0.014,-0.0466,0.0107,-0.0107
2013-03-07,0.0152,0.0132,-0.0087,-0.0163,0.0259,-0.01,0.01
2013-03-08,-0.0073,-0.0038,7e-4,0.0105,0.0092,0.0032,-0.0032
2013-03-11,0.0016,0.0031,-0.011,0.0028,6e-4,-0.0034,0.0034
2013-03-12,-0.006,0.0185,-0.0055,-0.0174,0.0141,-0.0121,0.0121
2013-03-13,-0.0145,0.0035,-0.0114,0.0031,0.0288,-0.0044,0.0044
2013-03-14,-0.0021,-0.0298,0.0205,0.0114,-0.0136,0.0184,-0.0184
2013-03-15,-0.0075,-0.0152,0.02,0.0141,0.0188,0.01,-0.01
2013-03-18,0.0015,0.012,-0.0127,-0.0083,-0.0086,-0.008,0.008
2013-03-19,-0.0111,-0.0038,1e-4,0.001,0.0036,0.0022,-0.0022
2013-03-20,-0.0062,-0.0268,0.0185,0.0348,-0.009,0.0183,-0.0183
2013-03-21,-0.0084,0.0014,-0.0034,0.0051,-0.0057,-5e-4,5e-4
2013-03-22,-0.0063,-0.0277,0.0086,0.0356,0.0076,0.0156,-0.0156
2013-03-25,-0.007,0.0097,-0.0074,0.0147,-0.0023,-0.0051,0.0051
2013-03-26,0.0142,0.0107,4e-4,-0.0271,0.0018,-0.0061,0.0061
2013-03-27,0.0062,-0.0129,0.0124,0.0152,-0.0082,0.0102,-0.0102
2013-03-28,0.0054,-0.0032,-0.0017,0.0044,-0.0138,0.0033,-0.0033
2013-04-01,-0.0083,3e-4,0.0028,-0.0082,0.0031,-4e-4,4e-4
2013-04-02,-0.0186,-0.0121,0.0143,0.0278,-0.0228,0.0097,-0.0097
2013-04-03,0.0119,0.0154,-0.009,0.014,-0.0575,-0.0044,0.0044
2013-04-04,-0.0169,0.003,-0.0081,-0.0057,0.0011,-0.0033,0.0033
2013-04-05,0.0071,0.0276,-0.0239,-0.0084,-0.013,-0.0172,0.0172
2013-04-08,5e-4,0.0194,-0.0213,-0.0016,0.0203,-0.0139,0.0139
2013-04-09,0.0145,-0.0147,0.0127,0.0119,-0.027,0.0117,-0.0117
2013-04-10,0.0046,0.0094,-0.0014,-0.0219,0.0029,-0.0051,0.0051
2013-04-11,-0.0144,0.0076,0.0018,-3e-4,0.0078,-0.0036,0.0036
2013-04-12,-0.0082,-0.0079,0.0108,0.0169,0.0065,0.0055,-0.0055
2013-04-15,-0.0376,-0.0028,0.003,0.0198,0.0259,0.0015,-0.0015
2013-04-16,0.0192,-0.0099,0.0118,-0.0141,-0.0025,0.0055,-0.0055
2013-04-17,-0.021,-0.0312,0.0191,0.0251,-0.0076,0.0199,-0.0199
2013-04-18,0.0051,0.0164,-0.0162,-0.0273,0.0086,-0.0139,0.0139
2013-04-19,0.014,-0.0023,2e-4,-0.015,0.0055,5e-4,-5e-4
2013-04-22,0.0065,-0.0084,2e-4,0.0143,-0.0063,0.0059,-0.0059
2013-04-23,0.0105,-0.0334,0.0183,0.0021,-0.0071,0.0203,-0.0203
2013-04-24,0.0015,0.0042,-0.0057,0.0065,0.0045,-0.0024,0.0024
2013-04-25,-7e-4,-0.0043,0.012,0.006,0.0018,0.0041,-0.0041
2013-04-26,-0.0133,0.0024,-0.0083,-0.0039,-0.0054,-0.0024,0.0024
2013-04-29,0.0114,-0.0147,0.0021,0.0011,-0.0085,0.0088,-0.0088
2013-04-30,0.0182,-0.0246,0.0117,-0.0165,-0.0352,0.0163,-0.0163
2013-05-02,-0.0109,-0.0029,-0.0038,0.012,0.0239,-3e-4,3e-4
2013-05-03,0.0027,0.0094,-0.007,-0.0064,-0.0208,-0.0048,0.0048
2013-05-06,-0.0013,-0.0228,0.0184,0.0027,-0.0062,0.0144,-0.0144
2013-05-07,0.0149,-0.0033,0.0016,0.0112,0.0049,0.0023,-0.0023
2013-05-08,-0.0087,-0.0061,0.0125,0.0125,0.0049,0.0054,-0.0054
2013-05-09,-0.0067,-0.0126,0.0095,0.0022,-0.0016,0.0063,-0.0063
2013-05-10,-0.0064,-0.0108,0.0065,0.0034,-0.0108,0.0079,-0.0079
2013-05-13,-0.0123,0.0011,0.007,0.0067,-0.0045,-7e-4,7e-4
2013-05-14,0.0037,-8e-4,0.0032,-0.0281,0.0128,-7e-4,7e-4
2013-05-15,0.0047,0.0099,-0.0085,0.0022,-0.0546,-0.0025,0.0025
2013-05-16,-0.0033,-4e-4,-0.0042,0.0072,0.0166,-3e-4,3e-4
2013-05-17,0.0069,-0.0048,0.0038,0.0066,-0.0298,0.0054,-0.0054
2013-05-20,0.0094,-0.0155,0.0119,0.0147,-0.0032,0.0107,-0.0107
2013-05-21,0.0098,0.0134,-0.0121,-0.0014,0.0078,-0.0093,0.0093
2013-05-22,0.0026,0.0236,-0.0173,-0.0047,4e-4,-0.0137,0.0137
2013-05-23,-0.0017,0.0222,-0.0174,-0.0059,-0.0017,-0.0151,0.0151
2013-05-24,7e-4,0.024,-0.0184,-0.0166,0.0072,-0.0164,0.0164
2013-05-27,-5e-4,0.0046,-0.0057,0.0019,-0.0112,-0.002,0.002
2013-05-28,-0.0067,-0.0215,0.0137,0.0018,-2e-4,0.0133,-0.0133
2013-05-29,-0.0256,-0.0149,0.0068,0.0324,0,0.0099,-0.0099
2013-05-31,-0.0212,-0.0556,0.0394,0.0487,0.0223,0.0357,-0.0357
2013-06-03,0.0079,0.0106,-0.0103,0.0099,-0.0274,-0.005,0.005
2013-06-04,0.0011,0.0023,0.0027,0.0067,-0.0013,-2e-4,2e-4
2013-06-05,-0.0231,0.0165,-0.0095,-0.0042,6e-4,-0.0109,0.0109
2013-06-06,0.0013,-0.0041,-0.002,-0.0025,0.0012,0.0021,-0.0021
2013-06-07,-0.0245,-0.0383,0.0315,0.037,0.0159,0.0244,-0.0244
2013-06-10,-0.0062,-0.0209,0.0113,0.0201,0.0044,0.0124,-0.0124
2013-06-11,-0.0309,-0.0099,0.0087,0.0108,0.0338,0.0042,-0.0042
2013-06-12,-0.0122,0.0084,-0.0029,-0.0015,-0.0042,-0.0049,0.0049
2013-06-13,0.0245,0.0081,-0.0157,0.0028,-0.0487,-0.0028,0.0028
2013-06-14,-0.022,-0.0126,0.0157,-0.0052,0.0032,0.0071,-0.0071
2013-06-17,-0.0053,-0.0359,0.0246,0.0245,-0.0048,0.0227,-0.0227
2013-06-18,0.0073,0.0039,0.0053,-0.0052,0.0036,-0.0015,0.0015
2013-06-19,-0.0326,-0.0315,0.0207,0.0372,0.0161,0.019,-0.019
2013-06-20,0.0064,0.0317,-0.0131,-0.0192,-0.008,-0.0176,0.0176
2013-06-21,-0.0246,-0.0422,0.0328,0.0287,0.0044,0.026,-0.026
2013-06-24,-0.0238,0.002,-0.0072,0.0102,0.031,-0.0036,0.0036
2013-06-25,0.0197,0.0226,-0.0114,-0.0257,-0.0216,-0.0133,0.0133
2013-06-26,0.0056,0.0373,-0.0196,-0.0571,0.0088,-0.0238,0.0238
2013-06-27,0.0089,-0.0092,-0.0129,0.0074,0.0056,0.0026,-0.0026
2013-06-28,-0.0035,-0.0472,0.0374,0.0206,-0.0137,0.0304,-0.0304
2013-07-01,-0.0051,-0.0283,0.0218,0.0176,-0.022,0.0247,-0.0247
2013-07-02,-0.0436,-0.0329,-0,-0.0104,0.023,0.0477,-0.0477
2013-07-03,-0.0044,0.033,-0.0012,-0.0228,0.0436,-0.0113,0.0113
2013-07-04,0.0155,0.0108,-0.0135,8e-4,-0.0055,-0.0344,0.0344
2013-07-05,-0.0125,0.0461,-0.0168,-0.0145,0.0087,-0.0125,0.0125
2013-07-08,-0.0033,0.02,-8e-4,0.0191,-0.0135,-0.0016,0.0016
2013-07-10,0.0084,-0.001,-0.0048,0.0179,-0.0186,-0.0016,0.0016
2013-07-11,0.0245,-0.0121,0.0183,0.0241,-0.0223,-0.0113,0.0113
2013-07-12,-0.024,-0.0606,0.0136,0.0351,-0.0284,0.0587,-0.0587
2013-07-15,0.0258,0.0416,0.0017,-0.003,0.011,-0.0306,0.0306
2013-07-16,0.0025,-0.0158,-0.0046,-0.0024,-0.0027,-0.0091,0.0091
2013-07-17,0.0111,0.0032,0.017,-2e-4,-9e-4,-0.0118,0.0118
2013-07-18,0.0049,0.0248,-0.0328,-0.0065,0.0097,-0.0241,0.0241
2013-07-19,-0.0057,0.0165,-0.0131,-0.0512,0.0568,0.0021,-0.0021
2013-07-22,0.0242,0.0257,-0.0036,-0.0077,0.0142,-0.0226,0.0226
2013-07-23,0.0047,3e-4,-0.0036,-0.0012,0.0038,-0.0179,0.0179
2013-07-24,-0.0095,-0.0243,0.0026,-0.001,-3e-4,0.0125,-0.0125
2013-07-25,0.0139,0.0278,-0.0061,-0.0087,0.0041,-0.0219,0.0219
2013-07-26,0.0069,0.0127,-0.0066,0.0029,-0.0042,-0.0074,0.0074
2013-07-29,-0.0046,-0.0056,-0.0036,0.0176,-0.0111,0.011,-0.011
2013-07-30,-0.0136,-0.018,6e-4,-0.0166,0.0164,0.0198,-0.0198
2013-07-31,-0.0071,-0.0264,0.0276,-0.006,-0.0014,0.0139,-0.0139
2013-08-01,0.0183,-0.0047,0.0114,0.0119,-0.0093,0.0032,-0.0032
2013-08-02,-0.014,-0.0192,0.0054,0.0047,-0.001,0.0169,-0.0169
2013-08-05,-0.0011,0.0046,-0.0149,0.0075,-0.0127,-0.0103,0.0103
2013-08-06,-0.0215,-0.0032,-0.0192,-0.0402,0.0429,-0.0033,0.0033
2013-08-07,2e-4,-0.0058,-0.0015,0.0333,-0.0248,0.0058,-0.0058
2013-08-08,0.0304,0.0461,0.0057,0.0091,-0.01,-0.0396,0.0396
2013-08-09,0.0188,0.0566,-0.016,-0.0049,0.0176,-0.0499,0.0499
2013-08-12,0.0082,0.0101,-0.0402,0.0199,-0.0168,-0.0202,0.0202
2013-08-13,0.0057,0.0132,0.0169,-0.0043,0.0174,-0.0124,0.0124
2013-08-14,0.0055,0.0293,-0.0335,-0.0183,0.0029,-0.0297,0.0297
2013-08-15,-1e-4,-0.0078,-0.0099,-0.0096,-0.0155,-0.0146,0.0146
2013-08-16,0.012,0.017,-0.0089,4e-4,-0.0029,-0.019,0.019
2013-08-19,4e-4,0.0124,-0.0036,0.0016,0.0052,-0.0166,0.0166
2013-08-20,-0.0212,-0.0214,0.0139,-0.0092,0.0142,0.0224,-0.0224
2013-08-21,-0.0023,-0.0012,-0.0023,0.0253,-0.034,0.0014,-0.0014
2013-08-22,0.0192,-0.001,0.006,0.031,-0.0408,-0.0145,0.0145
2013-08-23,0.0151,0.0302,-0.0206,-0.0221,0.0276,-0.0147,0.0147
2013-08-26,-0.0151,-0.0273,0.0078,0.0071,-0.0061,0.0157,-0.0157
2013-08-27,-0.0267,-0.0138,0.0081,-0.0171,0.0177,0.0204,-0.0204
2013-08-28,-0.0048,0.0166,0.001,9e-4,0.0078,0.007,-0.007
2013-08-29,8e-4,0.0022,0.0052,0.0025,0.0024,0.011,-0.011
2013-08-30,0.0015,-0.0068,0.0511,0.0056,0.006,0.0128,-0.0128
2013-09-02,0.0355,0.0436,-0.0135,6e-4,3e-4,-0.0407,0.0407
2013-09-03,-0.0044,0.024,-0.02,0.0014,-5e-4,-0.0167,0.0167
2013-09-04,0.0014,0.006,0.0092,0.0232,-0.0198,-0.0024,0.0024
2013-09-05,0.0119,0.012,0.0063,0.0064,-0.0139,-0.0069,0.0069
2013-09-06,0.026,0.0102,-0.0074,0.022,-0.0214,5e-4,-5e-4
2013-09-09,0.009,0.0034,0.0044,0.0347,-0.0312,-0.0053,0.0053
2013-09-10,-0.0054,-0.0431,0.0216,0.0194,-0.0219,0.0295,-0.0295
2013-09-11,-0.0079,-0.0052,-0,-0.0058,0.0089,0.0103,-0.0103
2013-09-12,-0.0053,0.0198,-0.0047,0.0031,0.001,-0.0058,0.0058
2013-09-13,0.0088,0.0041,3e-4,-0.0028,-0.0029,-0.0021,0.0021
2013-09-16,1e-4,-0.0246,-0.005,0.0023,-0.0103,0.0121,-0.0121
2013-09-17,0.008,3e-4,0.0059,0.0039,-0.0058,0.0031,-0.0031
2013-09-18,0.0257,0.0333,-0.0118,-0.0011,0.0066,-0.0172,0.0172
2013-09-19,-0.0113,-0.0211,-0.0043,0.0028,-0.0057,0.0123,-0.0123
2013-09-20,-0.0184,-0.0111,-0.0119,-8e-4,-0.0057,0.0088,-0.0088
2013-09-23,0.0087,9e-4,0.014,0.0103,-0.0096,0.0027,-0.0027
2013-09-24,-0.0035,0.0017,1e-4,-8e-4,6e-4,0.0058,-0.0058
2013-09-25,-0.0035,-5e-4,-0.0047,-0.0027,0.0026,-0.0016,0.0016
2013-09-26,-0.0092,-0.0063,0.0094,-0.0092,0.008,0.0021,-0.0021
2013-09-27,-0.0011,0.0017,2e-4,0.0075,-1e-4,0.0095,-0.0095
2013-09-30,-0.0267,-0.0256,-0.0039,-0.0086,0.0026,0.0225,-0.0225
2013-10-01,0.0156,0.0062,-0.0015,0.0181,-0.0189,-0.0015,0.0015
2013-10-02,-0.0018,0.0055,0.005,0.0153,-0.0128,0.0088,-0.0088
2013-10-03,-0.0119,-0.0208,0.0029,0.0044,-0.0038,0.0193,-0.0193
2013-10-04,0.0065,-0.0106,-0.0084,0.0015,-0.0033,-0.0039,0.0039
2013-10-07,-0.0085,-0.0242,0.0115,0.0159,-0.0136,0.0244,-0.0244
2013-10-08,-0.0023,-0,-2e-4,0.0025,0.0062,0.0093,-0.0093
2013-10-09,0.0041,0.0164,6e-4,0.004,0.0035,0.0022,-0.0022
2013-10-10,0.0082,0.008,0.0021,0.0139,-0.0072,5e-4,-5e-4
2013-10-11,0.0025,-0.0055,-0.0021,0.0046,-0.0059,-0.0017,0.0017
2013-10-14,0.0187,0.0064,4e-4,0.0085,-0.0022,-0.0147,0.0147
2013-10-15,0.0145,-0.0025,-0.0035,-0.0102,0.0127,-0.0074,0.0074
2013-10-16,0.0175,-0.003,-0.0023,0.0234,-0.0195,0.006,-0.006
2013-10-17,-0.0114,-0.0023,0.0124,-0.0118,0.0162,-0.0044,0.0044
2013-10-18,0,-0.0283,0.0141,0.0236,-0.0194,0.0224,-0.0224
2013-10-21,0.0122,-0.0049,-0.0133,0.012,-0.0237,-0.0068,0.0068
2013-10-22,0.0065,0.0216,0.0021,0.0412,-0.0314,-0.0067,0.0067
2013-10-23,-0.0186,-0.0038,0.0016,0.0073,-0.0104,0.0094,-0.0094
2013-10-24,-0.0106,-0.0244,0.0248,-0.0022,0.0047,0.0138,-0.0138
2013-10-25,-0.0136,-0.0178,0.0037,0.0125,-0.0169,0.0137,-0.0137
2013-10-28,0.0165,0.0025,-0.0098,0.0342,-0.0469,-0.0129,0.0129
2013-10-29,-0.0101,-0.0261,0.0041,0.0196,-0.0113,0.0235,-0.0235
2013-10-30,-0.0071,-0.0222,0.002,0.0053,-0.0092,0.017,-0.017
2013-10-31,0.0012,0.0249,0.0054,-0.0234,0.0233,-0.0403,0.0403
2013-11-01,-0.0048,-0.0179,0.0048,0.0019,-1e-4,0.0023,-0.0023
2013-11-04,0.0074,-0.0206,0.0036,0.0174,-0.0192,-0.0014,0.0014
2013-11-05,-0.0115,-0.0359,0.0047,-0.0104,0.009,0.0232,-0.0232
2013-11-06,-0.0087,-0.0575,-0.0072,-0.0189,0.0011,0.0187,-0.0187
2013-11-07,-0.0125,0.0198,-0.0138,0.0327,-0.0384,-0.0017,0.0017
2013-11-08,-0.0097,0.0122,0.012,-0.011,0.0011,0.0069,-0.0069
2013-11-11,0.0068,-0.0212,-0.0151,0.0069,-0.0084,0.0044,-0.0044
2013-11-12,-0.016,0.0076,0.0116,-0.0043,0.0107,0.0124,-0.0124
2013-11-13,0.0078,-0.0057,-0.0078,0.0095,-0.0134,0.0088,-0.0088
2013-11-14,0.0228,0.0386,-0.0013,0.0151,-0.0119,-0.0137,0.0137
2013-11-18,0.0155,0.0182,-0.0045,-0.0088,0.0028,-0.02,0.02
2013-11-19,-0.0241,-0.0428,0.0199,0.0072,-0.0117,0.0336,-0.0336
2013-11-21,-0.0072,-0.0021,-0.0027,0.0059,-0.0032,0.0105,-0.0105
2013-11-22,0.0018,0.0328,-0.0097,-0.0276,0.0212,-0.0321,0.0321
2013-11-25,-0.0106,0.0072,-0.0034,0.0018,-0.0067,0.0093,-0.0093
2013-11-26,-0.0161,-0.0077,0.0069,0.0041,0.0186,0.0349,-0.0349
2013-11-27,0.0077,-0.0055,-0.0032,0.0064,1e-4,-9e-4,9e-4
2013-11-28,-7e-4,-0.0123,0.0057,-0.0059,0.0056,-0.0024,0.0024
2013-11-29,0.0118,-0.0113,2e-4,1e-4,-0.0104,-0.0036,0.0036
2013-12-02,-0.0242,0.0029,0.0069,0.0176,-7e-4,0.0217,-0.0217
2013-12-03,-0.018,-0.0254,0.0211,-0.0031,-0.0012,0.0236,-0.0236
2013-12-04,-0.003,0.0033,-0.0206,-0.0145,0.011,-0.0146,0.0146
2013-12-05,0.011,0.0139,-0.0159,-0.0019,-0.0062,-0.0108,0.0108
2013-12-06,0.0027,0.0435,-0.0214,-0.0161,0.0278,-0.0295,0.0295
2013-12-09,0.004,0.017,-0.006,0.0071,-0.0022,-0.0082,0.0082
2013-12-10,-0.0037,0.0164,-0.0104,0.002,-0.0055,-0.0022,0.0022
2013-12-11,-0.0187,-0.0056,0.0018,-0.0046,0.0054,0.018,-0.018
2013-12-12,7e-4,0.0092,-0.0109,-0.006,0.0084,-0.0052,0.0052
2013-12-13,-0.0018,-0.0125,0.0051,-0.0148,0.0208,0.0097,-0.0097
2013-12-16,0.0042,-0.0073,-0.0042,-0.0066,-3e-4,0.0028,-0.0028
2013-12-17,-0.0041,0.0158,0.0126,0.0247,-0.0135,0.0013,-0.0013
2013-12-18,0.009,0.0637,-0.0175,0.0548,-0.0598,-0.0348,0.0348
2013-12-19,0.0206,0.0265,-0.0027,0.0291,-0.0357,-0.023,0.023
2013-12-20,-0.0091,-0.0447,0.0244,-0.0516,0.0507,0.0321,-0.0321
2013-12-23,0.003,-0.0157,-0.0105,-9e-4,-0.0043,0.002,-0.002
2013-12-26,-0.0034,-0.0087,-0.0039,-0.0171,0.0215,0.003,-0.003
2013-12-27,5e-4,-0.0108,7e-4,-0.0278,0.0303,-0.0078,0.0078
2013-12-30,0.0043,-0.0124,0.0096,-0.0204,0.0152,0.0032,-0.0032
2014-01-02,-0.0236,-0.072,0.03,-0.0165,0.0169,0.0489,-0.0489
2014-01-03,0.0123,0.1314,-0.0239,-0.0527,0.0566,-0.075,0.075
2014-01-06,-5e-4,-0.019,0.0086,0.0679,-0.0712,0.028,-0.028
2014-01-07,-0.0111,-0.0075,-0.0014,-0.0205,0.0267,0.0135,-0.0135
2014-01-08,0.0025,-0.0246,0.0042,-0.0164,0.0165,0.011,-0.011
2014-01-09,-0.0255,-0.0037,-0.0046,-0.0093,0.0096,0.016,-0.016
2014-01-10,0.0072,-0.0084,-0.0081,0.0073,-0.0049,0.0014,-0.0014
2014-01-13,-0.0058,0.0129,-0.0115,-0.0103,0.0065,0.0016,-0.0016
2014-01-14,0.0052,-0.0044,-0.0025,0.0113,-0.0052,0.0056,-0.0056
2014-01-15,0.0077,0.0066,-9e-4,0.0167,-0.0219,-0.0122,0.0122
2014-01-16,-0.0086,0.0048,-0.0079,-0.0019,0.0033,-0.0042,0.0042
2014-01-17,-0.0108,0.0015,-0.0014,-0.0068,0.0118,0.0067,-0.0067
2014-01-20,-0.0101,0.0062,-0.0026,-0.0104,0.0116,0.0085,-0.0085
2014-01-21,-0.0038,-0.0054,0.0079,-0.0073,0.0161,0.0109,-0.0109
2014-01-22,0.0151,-0.0013,-0.0053,0.0011,-0.0081,-0.0117,0.0117
2014-01-23,-0.0204,0.0246,-0.0269,-0.0344,0.0354,-0.0174,0.0174
2014-01-24,-0.0115,-0.0073,4e-4,0.0078,-0.0064,0.0011,-0.0011
2014-01-27,-0.0022,0.0488,-0.0052,0.0056,0.0324,4e-4,-4e-4
2014-01-28,0.0025,0.0188,-0.0108,0.0109,3e-4,-0.0103,0.0103
2014-01-29,-0.0063,-0.0207,0.003,0.0113,-0.0084,-0.0062,0.0062
2014-01-30,-0.007,-0.0036,-0.0038,-0.0011,-0.0013,0.007,-0.007
2014-01-31,0.0079,-0.0084,0.0103,0.005,-2e-4,-3e-4,3e-4
2014-02-03,-0.0322,-0.0025,-0.0057,-0.0084,0.019,0.0127,-0.0127
2014-02-04,0.0172,-0.0141,0.0045,0.0168,-0.0161,0.0066,-0.0066
2014-02-05,-0.0077,-0.0078,0.0049,0.013,-0.0079,0.0017,-0.0017
2014-02-06,0.0232,-0.0078,-0.001,0.0175,-0.0211,-1e-4,1e-4
2014-02-07,0.0066,-0.0014,0.0021,3e-4,-0.0092,0.008,-0.008
2014-02-10,-0.008,-0.0109,-0.0065,-0.0047,-0.0023,0.0149,-0.0149
2014-02-11,0.0153,0.003,0.001,0.0034,-0.0102,-0.019,0.019
2014-02-12,-0.0055,-0.0062,0.0023,-0.0062,0.0044,0.001,-0.001
2014-02-13,-0.0088,-0.0096,0.0105,0.0122,-0.0041,0.0117,-0.0117
2014-02-14,0.0077,0.0015,-0.0052,-0.0022,0.0052,-0.0077,0.0077
2014-02-17,-0.0134,0.0102,-0.0196,-0.0481,0.0513,-0.0153,0.0153
2014-02-18,-0.0211,-0.0319,0.0256,-0.0084,0.0138,0.0202,-0.0202
2014-02-19,0.0114,0.0054,-0.0035,0.0093,-0.009,-0.0018,0.0018
2014-02-20,0.0025,0.0142,-0.0073,-0.0036,0.0064,-0.0085,0.0085
2014-02-21,0.0016,-0.0039,0.01,0.0025,0.0039,0.0049,-0.0049
2014-02-24,-1e-4,-0.0025,0.0104,6e-4,0.0019,0.0145,-0.0145
2014-02-25,-0.0148,0.0048,-0.0159,-0.0149,0.0141,0.0088,-0.0088
2014-02-26,-0.0029,-0.0028,4e-4,-0.0129,0.0146,0.0088,-0.0088
2014-02-27,0.021,0.0243,-0.0011,0.0058,-0.0118,-0.0208,0.0208
2014-02-28,-0.0112,-0.0102,0.0036,0.0028,0.0051,0.0157,-0.0157
2014-03-05,-0.0112,0.0028,-0.0082,-0.0169,0.0172,0.0162,-0.0162
2014-03-06,0.0104,-0.013,0.0219,0.018,-0.0104,0.0134,-0.0134
2014-03-07,-0.0186,-0.0068,0.004,-0.0158,0.0208,0.0241,-0.0241
2014-03-10,-0.0159,-0.0051,-0.0067,0.0079,-0.0013,0.0131,-0.0131
2014-03-11,0.0032,-0.0112,-0.0044,-0.0094,0.0118,0.0165,-0.0165
2014-03-12,0.0032,-0.0066,2e-4,0.0154,-0.0211,-0.0013,0.0013
2014-03-13,-0.0096,0.0188,-0.013,0.0081,-0.005,0.0014,-0.0014
2014-03-14,-0.011,-0.0052,-0,-0.0121,0.0144,-0.0012,0.0012
2014-03-17,0.003,-0.0159,0.0273,0.0049,0.0061,0.0196,-0.0196
2014-03-18,0.0222,0.0201,-0.0064,-0.0056,0.0024,-0.0301,0.0301
2014-03-19,0.0086,0.0137,-0.02,-0.009,0,-0.0201,0.0201
2014-03-20,0.0148,-0.0076,0.0091,0.0069,-0.0145,1e-4,-1e-4
2014-03-21,0.0018,-0.0073,0.0062,0.0081,-0.0103,-8e-4,8e-4
